번호	단어	chi-square
4542	증후군	8.321830758
4543	폐	0.826586592
4544	정서적	4.751451014
4545	텀	0.186027714
4546	암중	1.186894124
4547	프리미엄	1.186894124
4548	토큰	2.37443365
4549	요리	3.42342402
4550	덤	3.562619104
4551	마지막	0.005282443
4552	기여	2.336365564
4553	아이콘	5.635347313
4554	기한	0.186027714
4555	아치형	1.335974771
4556	김	3.374649288
4557	상변화	1.186894124
4558	마의	1.186894124
4559	요람	2.37443365
4560	고조	0.014675848
4561	저장해	5.940929907
4562	심실	5.940929907
4563	응급실	4.751451014
4564	문서화	2.37443365
4565	정신	33.47873425
4566	표면적	1.388743465
4567	육시	1.186894124
4568	테	1.104662223
4569	적외선	9.283600155
4570	납	29.73745865
4571	초점	2.6755898
4572	손목시계	13.09141954
4573	세대간	1.186894124
4574	동적	14.9117885
4575	한명	1.186894124
4576	불일치	0.029367666
4577	경유	0.103067209
4578	절전	58.18791239
4579	채	0.341474143
4580	실금	1.186894124
4581	비상	2.125665571
4582	급변	1.186894124
4583	매입	10.70532589
4584	합산	10.23486853
4585	이내	7.483954053
4586	종합	23.23843228
4587	제한	2.822657103
4588	파크	1.186894124
4589	포가	0.693616159
4590	안정적	19.59045351
4591	기립	1.388743465
4592	이근	1.186894124
4593	인지의	2.37443365
4594	활동	243.3841477
4595	동양	1.186894124
4596	시사	2.37443365
4597	일정표	1.186894124
4598	안락	2.37443365
4599	모임	1.186894124
4600	선관	1.186894124
4601	오프셋	1.313075964
4602	단면적	3.568008385
4603	천연	13.4442882
4604	최소한	1.948943252
4605	트레이닝	38.30336388
4606	조치	15.84746039
4607	클립	2.368800423
4608	시리즈	1.186894124
4609	일편	1.186894124
4610	다발성	1.186894124
4611	혈	45.56017911
4612	구진	1.186894124
4613	타방	0.029367666
4614	돌연사	1.186894124
4615	비활동	8.321830758
4616	부착물	1.186894124
4617	개략적	1.186894124
4618	담자	4.751451014
4619	해유	1.186894124
4620	경부	0.073539196
4621	노이즈	6.223059583
4622	의	108.1813694
4623	관리자	42.7860377
4624	분리	57.15976606
4625	광폭	0.186027714
4626	결성	1.186894124
4627	변색	6.370863333
4628	땅두릅	3.562619104
4629	사용법	4.751451014
4630	반응성	8.736840536
4631	우울감	1.186894124
4632	약자	1.381979284
4633	치화	0.530115673
4634	트리거	12.57450667
4635	불변	1.186894124
4636	기마	1.186894124
4637	시험실	1.186894124
4638	탈락자	1.186894124
4639	코프	1.186894124
4640	지원	61.78205899
4641	사유	0.014675848
4642	루비듐	1.186894124
4643	기능도	0.014675848
4644	여과	26.18754133
4645	조로	3.568008385
4646	모델링	6.10608974
4647	현대인	0.044075479
4648	귀고리	1.186894124
4649	전날	5.940929907
4650	예측	70.66933973
4651	모니터링	295.2392197
4652	팔	22.7206791
4653	전면적	2.37443365
4654	힌지	21.32015751
4655	운전석	0.410598072
4656	배드민턴	1.186894124
4657	문	0.908120083
4658	활액	1.186894124
4659	빗살	1.186894124
4660	지정	4.892434784
4661	기준점	0.530115673
4662	점유	0.014675848
4663	세정	4.098590052
4664	자가	83.8756249
4665	휴식	12.57450667
4666	최초	15.87730241
4667	리코	0.014675848
4668	프린터	6.0604883
4669	한방	3.562619104
4670	복용	11.89804763
4671	내근	1.186894124
4672	적도	2.37443365
4673	진동	5.307544687
4674	보텀	2.37443365
4675	골격근	4.751451014
4676	생활환경	1.186894124
4677	파의	8.321830758
4678	음악	9.513253773
4679	실신	2.37443365
4680	의류	1.049214259
4681	행위	16.11001499
4682	워크스테이션	4.751451014
4683	본체	18.96821248
4684	인가	3.553573564
4685	횡	11.54148648
4686	이동중	0.058799314
4687	해시	1.186894124
4688	헤드셋	3.562619104
4689	정간	1.186894124
4690	근본	1.186894124
4691	병렬	1.308599982
4692	서	0.339466158
4693	음향	23.88264596
4694	디스플레이	87.93750278
4695	수준	10.20315308
4696	중앙제어	0.044075479
4697	단층	0.044075479
4698	최단	0.530115673
4699	전원공급회로	0.014675848
4700	시술	2.37443365
4701	지양	2.37443365
4702	체온	147.773556
4703	프레스	16.81838533
4704	높낮이	0.014675848
4705	소량	1.865741328
4706	연속적	3.486130679
4707	의식	10.70532589
4708	확실성	2.37443365
4709	불필요	0.390311122
4710	축적	30.76279916
4711	가로축	2.37443365
4712	어의	4.028980204
4713	소리	21.71018495
4714	외피	2.794756236
4715	지그	2.842277335
4716	상면	72.1393023
4717	변화	162.053055
4718	윗니	2.37443365
4719	합력	2.37443365
4720	종목	19.06805014
4721	구축	7.96329381
4722	판과	21.11793738
4723	발의	9.513253773
4724	진	0.01060938
4725	근거리	58.22886634
4726	장척	1.186894124
4727	법인	0.693616159
4728	가속화	0.530115673
4729	포맷	17.87141943
4730	신장	6.639900947
4731	수풀	1.186894124
4732	레이싱	3.562619104
4733	전용량	3.562619104
4734	산부인과	1.186894124
4735	통신비	1.186894124
4736	분신	1.186894124
4737	불충분	0.014675848
4738	성별	31.07038055
4739	윤활	3.568008385
4740	읽기	1.061097076
4741	구형	4.357710439
4742	소한	1.381979284
4743	맞댐	0.186027714
4744	작동	2.72073106
4745	데이터	985.2772014
4746	소외	1.186894124
4747	체조	1.186894124
4748	정동	1.186894124
4749	약지	1.186894124
4750	대별	1.186894124
4751	가공지	1.186894124
4752	맥박계	3.562619104
4753	수신함	1.186894124
4754	워크	0.345184638
4755	플래시	0.558995291
4756	신고	8.321830758
4757	환형	9.262310266
4758	기저귀	1.381979284
4759	체성	1.186894124
4760	업자	4.751451014
4761	돌출	87.63206805
4762	프로그램	253.9948525
4763	싱글	0.014675848
4764	계적	1.186894124
4765	조회	15.48011597
4766	뼈	3.562619104
4767	선택	430.1977882
4768	하체	1.381979284
4769	체로	0.004204663
4770	결장암	1.186894124
4771	운반	6.900192616
4772	계정	13.09141954
4773	룸	2.794756236
4774	추정	71.73500316
4775	하키	1.186894124
4776	기저	11.40251712
4777	중간	14.34620016
4778	요	0.558995291
4779	공함	0.014675848
4780	안배	1.186894124
4781	측	73.38060956
4782	조화	3.568008385
4783	이닝	0.014675848
4784	삼차원	1.381979284
4785	플라스마	0.066322854
4786	자단	1.186894124
4787	해열제	1.186894124
4788	카세트	0.029367666
4789	저혈당	5.940929907
4790	치부	0.186027714
4791	폴리	101.6650239
4792	억지	0.186027714
4793	미주	2.37443365
4794	탄성	14.33293927
4795	자체	0.516727196
4796	차례	2.206300223
4797	행복	2.37443365
4798	사무직	2.37443365
4799	단수	0.410598072
4800	정량화	4.744055343
4801	영수	2.37443365
4802	행의	0.014675848
4803	연령층	0.014675848
4804	기상	15.07057741
4805	지표	80.97456222
4806	팔찌	11.89804763
4807	테이프	1.388743465
4808	파동	0.044075479
4809	테마	2.37443365
4810	격려	2.37443365
4811	리스터	0.029367666
4812	동만	2.37443365
4813	진단기	1.186894124
4814	비용지불	2.37443365
4815	베스	0.186027714
4816	패션	1.186894124
4817	이환	1.186894124
4818	효율적	8.634035526
4819	치아	1.381979284
4820	부정적	1.186894124
4821	채취기	2.37443365
4822	학습	8.769054251
4823	목표치	9.513253773
4824	빔	16.71761481
4825	매니저	10.70532589
4826	어프로치	2.37443365
4827	방사형	2.045948328
4828	손실	7.94069546
4829	독거	21.46327217
4830	약국	7.131056312
4831	케이지	1.186894124
4832	감산	8.321830758
4833	산후	1.186894124
4834	고정	95.89774793
4835	사건	0.410598072
4836	수근	1.186894124
4837	최선	4.751451014
4838	유무선	36.42533948
4839	행정	3.732803016
4840	호흡상	1.186894124
4841	낙상	8.321830758
4842	입체	0.219007107
4843	사시	0.014675848
4844	처	4.074289114
4845	단련	0.530115673
4846	이진	0.530115673
4847	오행	1.186894124
4848	회동	25.74840065
4849	관형	4.098590052
4850	복수	3.909924859
4851	종속적	0.029367666
4852	중공	30.44083561
4853	의료인	5.940929907
4854	타액	4.751451014
4855	산만	3.562619104
4856	저장함	7.131056312
4857	신장암	1.186894124
4858	연구	2.125665571
4859	악곡	1.186894124
4860	무시	1.061097076
4861	보수계	5.940929907
4862	아우터	3.568008385
4863	재배	12.79323051
4864	시	3.232851833
4865	단말기	276.819235
4866	구단	0.186027714
4867	중전기	1.186894124
4868	유닛	0.624279864
4869	다섯	2.37443365
4870	노드	0.695734126
4871	디지털화	4.751451014
4872	다이오드	0.001862498
4873	부끄러움	1.186894124
4874	메시지	95.25963327
4875	런	0.044075479
4876	서로	6.354325631
4877	분비	2.37443365
4878	주말	1.186894124
4879	걸리	0.014675848
4880	서기	2.37443365
4881	강도	0.343972945
4882	정이	2.37443365
4883	본질적	0.029367666
4884	진동자	0.014675848
4885	비만	22.66186456
4886	치	0.116850268
4887	재건	1.186894124
4888	채팅	4.751451014
4889	트랜잭션	2.37443365
4890	윈도우	1.820205757
4891	아이덴티티	1.186894124
4892	부유	2.045948328
4893	급식	1.186894124
4894	파워	0.192039138
4895	다발	0.693616159
4896	소방서	1.186894124
4897	지지	96.37079442
4898	론	0.530115673
4899	토하	1.186894124
4900	안쪽	8.736840536
4901	주산기	1.186894124
4902	카	3.253336497
4903	전계	0.023383154
4904	친족	1.186894124
4905	군집	3.562619104
4906	뒷목	1.186894124
4907	호대	1.186894124
4908	회화	11.89804763
4909	계산부	2.766969417
4910	식습관	8.321830758
4911	완벽	0.066322854
4912	내장형	3.562619104
4913	시선	1.186894124
4914	초	0.304646356
4915	보철	2.37443365
4916	커버	38.01107651
4917	친밀도	1.186894124
4918	레인지	0.186027714
4919	대행	3.562619104
4920	글라스	0.832353288
4921	머니	1.186894124
4922	아르	5.969022753
4923	제출	1.186894124
4924	복귀	6.769594445
4925	기설	4.744055343
4926	접촉면	3.568008385
4927	우도	1.186894124
4928	체지	3.562619104
4929	부동	1.186894124
4930	금속	70.18537251
4931	지불인	1.186894124
4932	서빙	0.014675848
4933	전	0.222666251
4934	대주	1.186894124
4935	지부	1.00193529
4936	점증	0.014675848
4937	실행	207.9990268
4938	임의	0.474286828
4939	온도	2.670834516
4940	부류	1.186894124
4941	스케줄	15.84746039
4942	심박수	168.8461578
4943	수율	5.969022753
4944	포착	16.11001499
4945	흐름	10.84908218
4946	입술	3.562619104
4947	형	5.106294884
4948	결합력	5.159065945
4949	열린	1.186894124
4950	공기류	4.751451014
4951	방호복	1.186894124
4952	창구	1.186894124
4953	경각심	1.186894124
4954	지가	2.206300223
4955	체크	47.85585337
4956	용법	1.186894124
4957	메디컬	3.562619104
4958	그로	0.749996377
4959	이월	1.186894124
4960	관은	2.794756236
4961	컵	1.335974771
4962	바이어	1.186894124
4963	핑거	2.794756236
4964	평균수	1.186894124
4965	중	3.506976844
4966	실사	0.530115673
4967	병변	0.014675848
4968	녹음	3.42342402
4969	각도	8.991282387
4970	음식물	8.167729206
4971	비의	10.34632351
4972	라디오	14.28544214
4973	모든	0.406149962
4974	얼마	3.562619104
4975	해외	1.186894124
4976	바이스	23.86111192
4977	비즈	1.186894124
4978	문제점	0.400662723
4979	패키지	0.023383154
4980	식기	1.381979284
4981	토출	16.81838533
4982	수납함	0.014675848
4983	인과	0.029367666
4984	렌트	1.186894124
4985	시설물	0.219007107
4986	방위	0.693616159
4987	동향	1.186894124
4988	내수	1.186894124
4989	클럽	8.321830758
4990	한평생	1.186894124
4991	레코딩	1.186894124
4992	대가	1.381979284
4993	키트	2.379153655
4994	심낭	1.186894124
4995	호	0.025479792
4996	중첩증	1.186894124
4997	대사율	1.186894124
4998	최종	0.221826452
4999	경쟁	4.751451014
5000	수송	0.37235923
5001	주기적	25.01143093
5002	수부	0.066322854
5003	커뮤니케이션	18.47919637
5004	영상입력	1.186894124
5005	운동선수	2.37443365
5006	우발적	1.186894124
5007	발산	2.6755898
5008	안전성	3.345126459
5009	대사	10.23486853
5010	스트림	0.076115901
5011	지배	2.37443365
5012	제일	5.635347313
5013	포커스	1.381979284
5014	드로	2.206300223
5015	강수량	1.186894124
5016	출생	2.37443365
5017	내시경	3.562619104
5018	실험	8.321830758
5019	리소스	0.186027714
5020	양성	0.530115673
5021	오피	1.381979284
5022	절단	30.44083561
5023	다종	7.131056312
5024	순발력	1.186894124
5025	드레스	1.186894124
5026	대용	0.044075479
5027	인터	1.820205757
5028	발사	0.186027714
5029	차별적	1.186894124
5030	나열	0.908120083
5031	택배	0.014675848
5032	대략	1.061097076
5033	영양물	1.186894124
5034	발자국	2.37443365
5035	페이지	7.125791176
5036	반대	7.976657489
5037	구리	11.76562759
5038	발화	0.186027714
5039	지문	4.751451014
5040	실효성	1.186894124
5041	노동력	1.186894124
5042	색온도	1.186894124
5043	꺼	4.751451014
5044	편이	0.044075479
5045	경시	5.113605687
5046	느낌	1.335974771
5047	좌시	1.186894124
5048	오차	6.501494458
5049	상지근	1.186894124
5050	전극	1.022085069
5051	테크	1.186894124
5052	업	5.511970112
5053	구도	0.014675848
5054	초소형	1.186894124
5055	전화번호	4.751451014
5056	폭로	0.014675848
5057	일산화탄소	1.186894124
5058	타향	1.186894124
5059	아이	0.357487012
5060	분산	11.79002923
5061	극간	1.186894124
5062	레코더	2.37443365
5063	신축성	2.766969417
5064	셀러	1.186894124
5065	이랑	0.014675848
5066	뒤꿈치	1.186894124
5067	반도체	28.8596599
5068	측정치	71.08656332
5069	한정	1.356403427
5070	분배	0.070417866
5071	수직	98.37107448
5072	더기	5.940929907
5073	우내	3.562619104
5074	결	2.967696742
5075	수단	471.0341301
5076	체계적	31.07038055
5077	자외선	0.181730348
5078	침술	1.186894124
5079	이승법	1.186894124
5080	서양	1.186894124
5081	눈매	1.186894124
5082	실례	1.186894124
5083	태스크	0.014675848
5084	오동	1.186894124
5085	코일	4.572654714
5086	태동	1.186894124
5087	타이핑	1.186894124
5088	탄생	1.186894124
5089	별개	1.424825777
5090	마커	17.87141943
5091	휴가	1.186894124
5092	국제	2.368800423
5093	퍼스널	19.06805014
5094	확신	1.186894124
5095	여진	3.562619104
5096	포럼	1.186894124
5097	주치의	13.09141954
5098	수학식	0.703109411
5099	태블릿	3.42342402
5100	휠체어	1.186894124
5101	피의	2.37443365
5102	검지부	10.23486853
5103	운	28.55441156
5104	고위	2.37443365
5105	회상	1.186894124
5106	양인	2.37443365
5107	영토	1.186894124
5108	운전	5.042166507
5109	일체화	0.012114641
5110	야간	3.392866881
5111	독자적	2.37443365
5112	압인	1.186894124
5113	첩	0.044075479
5114	묶음	0.530115673
5115	배포	5.940929907
5116	명령어	13.09141954
5117	특산물	2.37443365
5118	염	11.97394449
5119	발달	4.517069636
5120	피크	16.4427051
5121	오염	20.80634288
5122	내림	1.186894124
5123	미래	9.513253773
5124	캅셀	1.186894124
5125	위화감	1.186894124
5126	무호흡	4.751451014
5127	응고	5.159065945
5128	주치	5.940929907
5129	송달	14.28544214
5130	열전	1.388743465
5131	구체화	1.186894124
5132	입출력	1.313075964
5133	부위별	9.513253773
5134	관광	0.029367666
5135	다자간	1.186894124
5136	디바이스	86.88824917
5137	쯤	1.186894124
5138	향후	0.530115673
5139	발신자	1.186894124
5140	손떨림	4.751451014
5141	온도차	0.014675848
5142	택트	0.186027714
5143	개발	6.940103619
5144	임용	2.37443365
5145	골격계	2.37443365
5146	의복	15.48011597
5147	호스팅	1.186894124
5148	락	2.206300223
5149	말기	26.42832711
5150	추의	1.186894124
5151	수령	1.186894124
5152	측면	57.15707427
5153	사부	5.159065945
5154	어깨	3.42342402
5155	의존	5.113886005
5156	트라이	0.693616159
5157	심도	3.42342402
5158	채널	0.356681299
5159	유량	0.030484538
5160	전체	55.01833911
5161	공식	0.014675848
5162	타임	18.19969781
5163	자유도	1.335974771
5164	공인	2.37443365
5165	모듈	50.12333773
5166	웨이브	0.367845834
5167	배의	1.186894124
5168	필수품	1.186894124
5169	분광	1.381979284
5170	추	8.586939773
5171	아이템	4.517069636
5172	층상	0.044075479
5173	후광	1.186894124
5174	점선	1.186894124
5175	이어도	1.186894124
5176	달성도	3.562619104
5177	세로축	1.381979284
5178	방출기	1.186894124
5179	이인	3.562619104
5180	믹서	0.029367666
5181	염분	0.530115673
5182	용구	0.014675848
5183	핸들	2.477011697
5184	유효성	5.635347313
5185	기선	1.186894124
5186	거리	9.761005231
5187	개입	35.88972725
5188	골조	1.186894124
5189	파일	16.78465589
5190	환기	10.30392669
5191	허혈	4.751451014
5192	밀도	8.79582287
5193	무빙	1.186894124
5194	새틀라이트	1.186894124
5195	투영	0.219007107
5196	구속성	1.186894124
5197	히	2.736283052
5198	타일	0.410598072
5199	오르막	1.186894124
5200	주름	2.794756236
5201	최저	0.350692817
5202	졸중	1.186894124
5203	부문	0.530115673
5204	표준화	15.48011597
5205	기본적	0.390311122
5206	반경	14.62905497
5207	대들보	1.186894124
5208	출혈	1.186894124
5209	사람	128.490404
5210	진폭	17.47030563
5211	눈	14.00534017
5212	업그레이드	2.37443365
5213	연관	5.404088369
5214	스트링	0.014675848
5215	전식	0.014675848
5216	파일럿	0.186027714
5217	경구	1.186894124
5218	카테테르	1.186894124
5219	솔레노이드	0.832353288
5220	등산객	1.186894124
5221	원격지	19.26229433
5222	아지	0.530115673
5223	직접	2.004961831
5224	수락	2.37443365
5225	소모전력	1.186894124
5226	원주	19.36038461
5227	펌프	33.1818266
5228	조난	1.186894124
5229	수입	2.37443365
5230	경로	2.578271301
5231	성제	1.186894124
5232	통상	1.820205757
5233	박	128.5320235
5234	발판	0.219007107
5235	전년	1.186894124
5236	측정계	1.186894124
5237	호환성	2.37443365
5238	증폭도	1.186894124
5239	지수	55.10783811
5240	침상	2.37443365
5241	합성	4.878006768
5242	순위	7.917020002
5243	개선안	1.186894124
5244	상직	1.186894124
5245	차등	2.37443365
5246	피임	1.186894124
5247	거동	6.858047901
5248	리본	3.562619104
5249	개구	25.91053714
5250	난이도	1.186894124
5251	손상	3.556702876
5252	병	7.894164068
5253	종업원	3.562619104
5254	허리띠	1.186894124
5255	시간적	18.19969781
5256	농도	2.982555734
5257	미아	1.186894124
5258	함축	3.562619104
5259	유휴	1.186894124
5260	흡연	4.751451014
5261	자치	1.186894124
5262	뒷부분	1.186894124
5263	질	4.828443558
5264	유동물	1.186894124
5265	컴파일	2.37443365
5266	트래킹	7.131056312
5267	광축	0.066322854
5268	안락감	1.186894124
5269	연습	1.381979284
5270	마개	0.693616159
5271	대상인	0.186027714
5272	도통	0.530115673
5273	공감대	1.186894124
5274	가변적	0.693616159
5275	프로	113.7018835
5276	고민	1.186894124
5277	분기	13.4442882
5278	임박	1.186894124
5279	조건부	1.186894124
5280	판독	9.347403361
5281	자각	8.321830758
5282	종래	0.036704755
5283	일대일	2.37443365
5284	겸용	1.388743465
5285	고개	1.186894124
5286	가을	2.37443365
5287	각성	26.82219747
5288	등자	1.186894124
5289	세서	102.1280142
5290	세슘	0.014675848
5291	행자	1.186894124
5292	소외감	1.186894124
5293	모범적	1.186894124
5294	혈압	120.7181694
5295	소지	35.2216671
5296	앰프	0.410598072
5297	도함수	1.186894124
5298	상관도	2.37443365
5299	궤도	3.568008385
5300	정량적	19.06805014
5301	만	4.154980247
5302	증자	1.186894124
5303	구의	1.177161637
5304	나름	1.186894124
5305	차트	20.2653342
5306	오른손	1.186894124
5307	추출	126.6196626
5308	셋	3.430180519
5309	회신	1.186894124
5310	산정	5.940929907
5311	생성기	0.832353288
5312	이메일	3.562619104
5313	늑간근	1.186894124
5314	하면	36.66145138
5315	보관	0.181730348
5316	법의	3.562619104
5317	향상	20.56564329
5318	픽업	0.066322854
5319	관자놀이	3.562619104
5320	룰	4.090576841
5321	명사	1.186894124
5322	단위	1.853942722
5323	주황색	1.186894124
5324	접수부	5.940929907
5325	치인	1.186894124
5326	증상	43.66507451
5327	사의	6.770262868
5328	박리	4.018859985
5329	자아	1.186894124
5330	항해	1.186894124
5331	채혈	3.562619104
5332	이완기	2.37443365
5333	감압	1.235155182
5334	즉시	1.313075964
5335	운동량	143.3876698
5336	이익	1.186894124
5337	요리법	1.186894124
5338	뷰어	4.751451014
5339	제휴	11.89804763
5340	디바이	1.186894124
5341	평행	22.81454749
5342	연직	0.029367666
5343	프론트	0.693616159
5344	양생	3.568008385
5345	압박감	1.186894124
5346	갑상선	1.186894124
5347	대결	2.37443365
5348	대한민국	1.186894124
5349	아웃	0.219007107
5350	변형	20.55604024
5351	소규모	1.186894124
5352	오버헤드	0.014675848
5353	배열	42.67071083
5354	생의	9.513253773
5355	접촉	0.20230092
5356	레이션	0.132826425
5357	고도	1.592946332
5358	힐	3.562619104
5359	수화	0.00604247
5360	지도	23.36421145
5361	대용식	0.014675848
5362	분명	1.186894124
5363	비자	3.562619104
5364	고역	5.940929907
5365	저장소	0.023383154
5366	피리	1.186894124
5367	휘발성	4.028980204
5368	계수기	1.186894124
5369	원위	19.36665601
5370	수가	8.79582287
5371	ㄹ	1.186894124
5372	부하	0.530806896
5373	집적	1.667885229
5374	구축함	1.186894124
5375	심각	3.562619104
5376	신	7.387138376
5377	주머니	4.517069636
5378	바인딩	0.014675848
5379	안테나	24.7886157
5380	배출	127.8100587
5381	후대	1.186894124
5382	듀얼	1.061097076
5383	제외	0.339466158
5384	베릴륨	1.186894124
5385	어레이	15.39109275
5386	체계화	1.186894124
5387	전자식	0.066322854
5388	땀	5.940929907
5389	순찰	1.186894124
5390	여생	1.186894124
5391	을	12.96870639
5392	등	110.1626031
5393	존	0.37235923
5394	클라우드	14.72287
5395	면의	2.362699356
5396	땜납	3.374649288
5397	분홍색	1.186894124
5398	만약	0.530115673
5399	불빛	0.186027714
5400	석해	1.186894124
5401	계획적	1.186894124
5402	일부	3.950390996
5403	자치체	2.37443365
5404	야기	0.737096425
5405	진정	5.940929907
5406	고무	23.819489
5407	들숨	2.37443365
5408	압력계	1.186894124
5409	유저	106.277201
5410	최소화	6.447722945
5411	준수	4.744055343
5412	정보	1305.00665
5413	구급	3.562619104
5414	외과	3.562619104
5415	통상시	1.186894124
5416	개인	272.4407737
5417	넓이	1.335974771
5418	미디어	2.368800423
5419	맞벌이	1.186894124
5420	불가능	1.120738238
5421	이목	1.186894124
5422	렌더링	0.186027714
5423	주민	2.37443365
5424	베이트	0.014675848
5425	전송	479.6988369
5426	촉진	1.068961767
5427	사각형	2.206300223
5428	신생아	10.70532589
5429	형성	539.9417945
5430	고취	1.186894124
5431	생존율	1.186894124
5432	필요량	0.029367666
5433	인덕턴스	0.186027714
5434	면	49.75750221
5435	신생	1.186894124
5436	수차례	0.014675848
5437	분출	2.045948328
5438	증후	2.37443365
5439	보강	33.89291128
5440	보기	4.751451014
5441	정	9.735147831
5442	재구	0.186027714
5443	자폐증	1.186894124
5444	불특정	1.186894124
5445	능	1.061097076
5446	항목	34.75801922
5447	윗부분	0.186027714
5448	협업	0.014675848
5449	가상적	2.37443365
5450	정적	1.381979284
5451	대역	7.704629523
5452	팝	0.014675848
5453	배	30.79705765
5454	월간	1.186894124
5455	최종적	1.865741328
5456	이미터	9.513253773
5457	유인	0.029367666
5458	시행자	2.37443365
5459	주간	0.066322854
5460	슬라이드	12.60413649
5461	수족	0.014675848
5462	리셋	1.381979284
5463	물병	1.186894124
5464	연접	0.014675848
5465	다이어그램	1.186894124
5466	일반	0.206924638
5467	기제	1.186894124
5468	직교	6.157958074
5469	수렴	2.045948328
5470	페이스	4.744055343
5471	소아	2.368800423
5472	활성화	0.14099091
5473	광고	7.917020002
5474	톱니	4.357710439
5475	부	15.23698833
5476	경찰청	1.186894124
5477	무접점	1.186894124
5478	판별	26.40001511
5479	프릭션	1.186894124
5480	감지	141.4439644
5481	불능	0.014675848
5482	의료진	14.28544214
5483	죽	0.186027714
5484	불균형	0.029367666
5485	모친	1.186894124
5486	기판	37.58992159
5487	총계	0.186027714
5488	선리	1.186894124
5489	마부	1.186894124
5490	전기적	0.129527807
5491	중추	7.131056312
5492	다	2.009551281
5493	잠수복	1.186894124
5494	검정	0.029367666
5495	적시	4.751451014
5496	위로	2.368800423
5497	약속	0.530115673
5498	부이	0.014675848
5499	객	1.381979284
5500	연결선	1.381979284
5501	정면	0.908120083
5502	라벨	0.367845834
5503	해녀	1.186894124
5504	교통	0.219007107
5505	모와	1.186894124
5506	교감	8.321830758
5507	장기간	0.770103873
5508	레지스터	2.698421622
5509	공압	0.186027714
5510	핸드	3.007648078
5511	스케일	0.410598072
5512	착수	1.186894124
5513	카트	3.562619104
5514	불수의	1.186894124
5515	교환기	0.693616159
5516	임직원	1.186894124
5517	테이터	0.014675848
5518	태양	0.390311122
5519	착	0.438970578
5520	초의	0.693616159
5521	상수	0.073539196
5522	약도	1.186894124
5523	용적	9.514034485
5524	두들	2.37443365
5525	음	10.69101178
5526	초진	1.186894124
5527	얼굴	17.03642844
5528	가열	75.78725158
5529	좌표계	6.770262868
5530	권한	7.131056312
5531	종기	2.37443365
5532	급전	4.018859985
5533	균일	27.03033415
5534	분급기	0.014675848
5535	청구	11.40251712
5536	팬츠	1.186894124
5537	만들기	1.186894124
5538	액세서리	1.186894124
5539	내식	1.186894124
5540	레슨	1.186894124
5541	반비례	0.530115673
5542	밑	3.568008385
5543	통공	15.12887893
5544	사장	1.186894124
5545	모성	1.186894124
5546	평	1.120738238
5547	기존	0.002125612
5548	모터	71.49711457
5549	계산	166.9854219
5550	일자	0.770103873
5551	교수진	1.186894124
5552	산소량	1.186894124
5553	동물	0.219007107
5554	전후방	2.045948328
5555	도킹	1.061097076
5556	지로	1.592946332
5557	이상	6.574923116
5558	비뇨기	1.186894124
5559	마스크	1.308599982
5560	측이	11.97394449
5561	몰	15.12887893
5562	토사물	1.186894124
5563	외부적	1.186894124
5564	양상	0.822314939
5565	학생	7.131056312
5566	회답	7.131056312
5567	광원	1.540674926
5568	리모컨	0.014675848
5569	파르스	1.186894124
5570	양단	28.01625897
5571	홍	1.186894124
5572	통찰	1.186894124
5573	육안	0.029367666
5574	박판	0.186027714
5575	무선망	4.751451014
5576	경량	5.369204193
5577	환해	1.186894124
5578	어	7.151597593
5579	원단	2.045948328
5580	스펙트럼	27.2817069
5581	이후	0.918746892
5582	장려	1.186894124
5583	뇌가	1.186894124
5584	장면	0.044075479
5585	천	0.132826425
5586	말동무	1.186894124
5587	제작	59.20558217
5588	영양분	3.568008385
5589	유대	0.530115673
5590	심박동	14.28544214
5591	입가	1.186894124
5592	메이트	0.014675848
5593	모발	2.37443365
5594	안경테	3.562619104
5595	간헐적	0.014675848
5596	지인	9.513253773
5597	뷰렛	1.186894124
5598	설립	1.186894124
5599	형화	0.530115673
5600	그린	0.37235923
5601	미완료	0.014675848
5602	엄지손가락	2.37443365
5603	기점	1.186894124
5604	구분	19.15697924
5605	소화관	1.186894124
5606	협조	1.381979284
5607	거치대	0.350692817
5608	요법	27.46278919
5609	스터링	3.562619104
5610	외벽	8.433061751
5611	비정	0.014675848
5612	저온	8.736840536
5613	의견	4.751451014
5614	절대	0.186027714
5615	섭취	44.73096179
5616	종점	3.562619104
5617	주기억	1.186894124
5618	무릎	0.014675848
5619	각저	1.186894124
5620	국은	0.530115673
5621	발령	1.186894124
5622	경직	1.186894124
5623	각파	1.186894124
5624	젓가락	0.530115673
5625	쪽	0.661251468
5626	자궁	9.513253773
5627	현실	5.940929907
5628	소요	0.020564813
5629	만료	1.186894124
5630	절대치	0.014675848
5631	플로트	2.37443365
5632	신경과	3.562619104
5633	투입	42.81939665
5634	니즈	1.186894124
5635	입장	4.751451014
5636	소지자	1.186894124
5637	송신부	35.95396023
5638	빅	26.2615737
5639	도량	1.186894124
5640	거로	1.186894124
5641	기인	0.277997079
5642	통신수	1.186894124
5643	충격량	1.381979284
5644	포도당	0.530115673
5645	아래	0.968820021
5646	콘텐츠	50.93341224
5647	중심선	0.693616159
5648	쇄골	1.186894124
5649	지향	0.410598072
5650	중립	0.014675848
5651	개방형	2.37443365
5652	게이트	11.76562759
5653	초기	9.066751139
5654	역방향	1.335974771
5655	평탄	5.159065945
5656	해산	1.186894124
5657	공부	1.049214259
5658	지시약	1.186894124
